,type,updated_subtype,longitude,latitude,count
521,ACCIDENT,MINOR,-87.74,41.81,4
522,ACCIDENT,MINOR,-87.74,41.82,23
523,ACCIDENT,MINOR,-87.74,41.84,2
524,ACCIDENT,MINOR,-87.74,41.87,10
525,ACCIDENT,MINOR,-87.74,41.88,3
526,ACCIDENT,MINOR,-87.74,41.89,1
527,ACCIDENT,MINOR,-87.74,41.9,1
528,ACCIDENT,MINOR,-87.74,41.91,4
529,ACCIDENT,MINOR,-87.74,41.95,6
530,ACCIDENT,MINOR,-87.74,41.96,38
531,ACCIDENT,MINOR,-87.74,41.97,1
532,ACCIDENT,MINOR,-87.74,41.98,1
533,ACCIDENT,MINOR,-87.74,41.99,1
534,ACCIDENT,MINOR,-87.74,42.0,1
535,ACCIDENT,MINOR,-87.73,41.75,1
536,ACCIDENT,MINOR,-87.73,41.77,1
537,ACCIDENT,MINOR,-87.73,41.78,5
538,ACCIDENT,MINOR,-87.73,41.81,1
539,ACCIDENT,MINOR,-87.73,41.82,13
540,ACCIDENT,MINOR,-87.73,41.84,1
541,ACCIDENT,MINOR,-87.73,41.87,20
542,ACCIDENT,MINOR,-87.73,41.88,1
543,ACCIDENT,MINOR,-87.73,41.91,2
544,ACCIDENT,MINOR,-87.73,41.92,3
545,ACCIDENT,MINOR,-87.73,41.93,1
546,ACCIDENT,MINOR,-87.73,41.94,3
547,ACCIDENT,MINOR,-87.73,41.95,24
548,ACCIDENT,MINOR,-87.73,41.96,11
549,ACCIDENT,MINOR,-87.73,41.97,1
550,ACCIDENT,MINOR,-87.73,41.98,2
551,ACCIDENT,MINOR,-87.73,41.99,1
552,ACCIDENT,MINOR,-87.73,42.0,2
553,ACCIDENT,MINOR,-87.72,41.68,1
554,ACCIDENT,MINOR,-87.72,41.74,1
555,ACCIDENT,MINOR,-87.72,41.77,2
556,ACCIDENT,MINOR,-87.72,41.78,1
557,ACCIDENT,MINOR,-87.72,41.79,1
558,ACCIDENT,MINOR,-87.72,41.8,5
559,ACCIDENT,MINOR,-87.72,41.81,7
560,ACCIDENT,MINOR,-87.72,41.82,13
561,ACCIDENT,MINOR,-87.72,41.83,10
562,ACCIDENT,MINOR,-87.72,41.85,1
563,ACCIDENT,MINOR,-87.72,41.86,1
564,ACCIDENT,MINOR,-87.72,41.87,14
565,ACCIDENT,MINOR,-87.72,41.88,3
566,ACCIDENT,MINOR,-87.72,41.9,4
567,ACCIDENT,MINOR,-87.72,41.91,2
568,ACCIDENT,MINOR,-87.72,41.93,1
569,ACCIDENT,MINOR,-87.72,41.94,10
570,ACCIDENT,MINOR,-87.72,41.95,39
571,ACCIDENT,MINOR,-87.72,41.96,1
572,ACCIDENT,MINOR,-87.72,41.98,2
573,ACCIDENT,MINOR,-87.72,41.99,2
574,ACCIDENT,MINOR,-87.72,42.0,8
575,ACCIDENT,MINOR,-87.71,41.69,1
576,ACCIDENT,MINOR,-87.71,41.74,1
577,ACCIDENT,MINOR,-87.71,41.8,1
578,ACCIDENT,MINOR,-87.71,41.81,1
579,ACCIDENT,MINOR,-87.71,41.83,6
580,ACCIDENT,MINOR,-87.71,41.84,1
581,ACCIDENT,MINOR,-87.71,41.85,1
582,ACCIDENT,MINOR,-87.71,41.87,11
583,ACCIDENT,MINOR,-87.71,41.9,2
584,ACCIDENT,MINOR,-87.71,41.91,1
585,ACCIDENT,MINOR,-87.71,41.92,1
586,ACCIDENT,MINOR,-87.71,41.93,6
587,ACCIDENT,MINOR,-87.71,41.94,20
588,ACCIDENT,MINOR,-87.71,41.95,6
589,ACCIDENT,MINOR,-87.71,41.96,1
590,ACCIDENT,MINOR,-87.71,41.97,1
591,ACCIDENT,MINOR,-87.71,41.98,2
592,ACCIDENT,MINOR,-87.71,41.99,7
593,ACCIDENT,MINOR,-87.71,42.0,4
594,ACCIDENT,MINOR,-87.7,41.74,1
595,ACCIDENT,MINOR,-87.7,41.75,2
596,ACCIDENT,MINOR,-87.7,41.77,1
597,ACCIDENT,MINOR,-87.7,41.78,1
598,ACCIDENT,MINOR,-87.7,41.79,1
599,ACCIDENT,MINOR,-87.7,41.8,1
600,ACCIDENT,MINOR,-87.7,41.81,1
601,ACCIDENT,MINOR,-87.7,41.83,17
602,ACCIDENT,MINOR,-87.7,41.84,1
603,ACCIDENT,MINOR,-87.7,41.86,1
604,ACCIDENT,MINOR,-87.7,41.87,3
605,ACCIDENT,MINOR,-87.7,41.88,10
606,ACCIDENT,MINOR,-87.7,41.89,2
607,ACCIDENT,MINOR,-87.7,41.9,4
608,ACCIDENT,MINOR,-87.7,41.91,1
609,ACCIDENT,MINOR,-87.7,41.92,3
610,ACCIDENT,MINOR,-87.7,41.93,10
611,ACCIDENT,MINOR,-87.7,41.94,13
612,ACCIDENT,MINOR,-87.7,41.95,4
613,ACCIDENT,MINOR,-87.7,41.96,1
614,ACCIDENT,MINOR,-87.7,41.98,1
615,ACCIDENT,MINOR,-87.7,41.99,4
616,ACCIDENT,MINOR,-87.7,42.0,4
617,ACCIDENT,MINOR,-87.69,41.69,1
618,ACCIDENT,MINOR,-87.69,41.75,1
619,ACCIDENT,MINOR,-87.69,41.79,1
620,ACCIDENT,MINOR,-87.69,41.82,1
621,ACCIDENT,MINOR,-87.69,41.83,9
622,ACCIDENT,MINOR,-87.69,41.84,2
623,ACCIDENT,MINOR,-87.69,41.85,2
624,ACCIDENT,MINOR,-87.69,41.87,2
625,ACCIDENT,MINOR,-87.69,41.88,12
626,ACCIDENT,MINOR,-87.69,41.89,2
627,ACCIDENT,MINOR,-87.69,41.9,1
628,ACCIDENT,MINOR,-87.69,41.91,1
629,ACCIDENT,MINOR,-87.69,41.92,5
630,ACCIDENT,MINOR,-87.69,41.93,31
631,ACCIDENT,MINOR,-87.69,41.94,3
632,ACCIDENT,MINOR,-87.69,41.95,5
633,ACCIDENT,MINOR,-87.69,41.96,1
634,ACCIDENT,MINOR,-87.69,41.97,2
635,ACCIDENT,MINOR,-87.69,41.98,1
636,ACCIDENT,MINOR,-87.69,41.99,5
637,ACCIDENT,MINOR,-87.69,42.0,3
638,ACCIDENT,MINOR,-87.69,42.01,3
639,ACCIDENT,MINOR,-87.68,41.7,1
640,ACCIDENT,MINOR,-87.68,41.71,1
641,ACCIDENT,MINOR,-87.68,41.76,3
642,ACCIDENT,MINOR,-87.68,41.77,1
643,ACCIDENT,MINOR,-87.68,41.8,2
644,ACCIDENT,MINOR,-87.68,41.81,2
645,ACCIDENT,MINOR,-87.68,41.82,5
646,ACCIDENT,MINOR,-87.68,41.83,3
647,ACCIDENT,MINOR,-87.68,41.84,10
648,ACCIDENT,MINOR,-87.68,41.86,1
649,ACCIDENT,MINOR,-87.68,41.87,2
650,ACCIDENT,MINOR,-87.68,41.88,10
651,ACCIDENT,MINOR,-87.68,41.92,18
652,ACCIDENT,MINOR,-87.68,41.93,14
653,ACCIDENT,MINOR,-87.68,41.97,2
654,ACCIDENT,MINOR,-87.68,41.99,5
655,ACCIDENT,MINOR,-87.68,42.0,1
656,ACCIDENT,MINOR,-87.68,42.01,1
657,ACCIDENT,MINOR,-87.68,42.02,2
658,ACCIDENT,MINOR,-87.67,41.77,1
659,ACCIDENT,MINOR,-87.67,41.81,1
660,ACCIDENT,MINOR,-87.67,41.84,13
661,ACCIDENT,MINOR,-87.67,41.86,3
662,ACCIDENT,MINOR,-87.67,41.87,2
663,ACCIDENT,MINOR,-87.67,41.88,19
664,ACCIDENT,MINOR,-87.67,41.89,3
665,ACCIDENT,MINOR,-87.67,41.9,3
666,ACCIDENT,MINOR,-87.67,41.91,17
667,ACCIDENT,MINOR,-87.67,41.92,36
668,ACCIDENT,MINOR,-87.67,41.93,8
669,ACCIDENT,MINOR,-87.67,41.94,2
670,ACCIDENT,MINOR,-87.67,41.95,3
671,ACCIDENT,MINOR,-87.67,41.96,3
672,ACCIDENT,MINOR,-87.67,41.97,2
673,ACCIDENT,MINOR,-87.67,41.98,1
674,ACCIDENT,MINOR,-87.67,41.99,3
675,ACCIDENT,MINOR,-87.67,42.0,1
676,ACCIDENT,MINOR,-87.67,42.01,2
677,ACCIDENT,MINOR,-87.66,41.69,2
678,ACCIDENT,MINOR,-87.66,41.71,1
679,ACCIDENT,MINOR,-87.66,41.72,1
680,ACCIDENT,MINOR,-87.66,41.73,1
681,ACCIDENT,MINOR,-87.66,41.74,1
682,ACCIDENT,MINOR,-87.66,41.75,1
683,ACCIDENT,MINOR,-87.66,41.76,2
684,ACCIDENT,MINOR,-87.66,41.77,1
685,ACCIDENT,MINOR,-87.66,41.79,1
686,ACCIDENT,MINOR,-87.66,41.82,1
687,ACCIDENT,MINOR,-87.66,41.84,24
688,ACCIDENT,MINOR,-87.66,41.85,2
689,ACCIDENT,MINOR,-87.66,41.88,13
690,ACCIDENT,MINOR,-87.66,41.89,6
691,ACCIDENT,MINOR,-87.66,41.9,47
692,ACCIDENT,MINOR,-87.66,41.91,16
693,ACCIDENT,MINOR,-87.66,41.92,2
694,ACCIDENT,MINOR,-87.66,41.95,1
695,ACCIDENT,MINOR,-87.66,41.97,1
696,ACCIDENT,MINOR,-87.66,41.98,4
697,ACCIDENT,MINOR,-87.66,41.99,13
698,ACCIDENT,MINOR,-87.66,42.0,7
699,ACCIDENT,MINOR,-87.66,42.01,7
700,ACCIDENT,MINOR,-87.65,41.71,1
701,ACCIDENT,MINOR,-87.65,41.72,1
702,ACCIDENT,MINOR,-87.65,41.74,2
703,ACCIDENT,MINOR,-87.65,41.79,1
704,ACCIDENT,MINOR,-87.65,41.81,1
705,ACCIDENT,MINOR,-87.65,41.84,6
706,ACCIDENT,MINOR,-87.65,41.85,18
707,ACCIDENT,MINOR,-87.65,41.86,1
708,ACCIDENT,MINOR,-87.65,41.87,25
709,ACCIDENT,MINOR,-87.65,41.88,56
710,ACCIDENT,MINOR,-87.65,41.89,66
711,ACCIDENT,MINOR,-87.65,41.9,1
712,ACCIDENT,MINOR,-87.65,41.93,2
713,ACCIDENT,MINOR,-87.65,41.94,4
714,ACCIDENT,MINOR,-87.65,41.95,1
715,ACCIDENT,MINOR,-87.65,41.96,6
716,ACCIDENT,MINOR,-87.65,41.97,7
717,ACCIDENT,MINOR,-87.65,41.98,9
718,ACCIDENT,MINOR,-87.65,41.99,8
719,ACCIDENT,MINOR,-87.64,41.67,1
720,ACCIDENT,MINOR,-87.64,41.68,1
721,ACCIDENT,MINOR,-87.64,41.71,1
722,ACCIDENT,MINOR,-87.64,41.72,4
723,ACCIDENT,MINOR,-87.64,41.74,1
724,ACCIDENT,MINOR,-87.64,41.75,2
725,ACCIDENT,MINOR,-87.64,41.79,1
726,ACCIDENT,MINOR,-87.64,41.85,45
727,ACCIDENT,MINOR,-87.64,41.86,52
728,ACCIDENT,MINOR,-87.64,41.87,35
729,ACCIDENT,MINOR,-87.64,41.88,12
730,ACCIDENT,MINOR,-87.64,41.89,12
731,ACCIDENT,MINOR,-87.64,41.9,1
732,ACCIDENT,MINOR,-87.64,41.91,1
733,ACCIDENT,MINOR,-87.64,41.92,1
734,ACCIDENT,MINOR,-87.64,41.93,3
735,ACCIDENT,MINOR,-87.64,41.94,19
736,ACCIDENT,MINOR,-87.64,41.95,12
737,ACCIDENT,MINOR,-87.64,41.96,1
738,ACCIDENT,MINOR,-87.63,41.69,1
739,ACCIDENT,MINOR,-87.63,41.71,1
740,ACCIDENT,MINOR,-87.63,41.74,6
741,ACCIDENT,MINOR,-87.63,41.75,8
742,ACCIDENT,MINOR,-87.63,41.76,10
743,ACCIDENT,MINOR,-87.63,41.77,16
744,ACCIDENT,MINOR,-87.63,41.78,23
745,ACCIDENT,MINOR,-87.63,41.79,28
746,ACCIDENT,MINOR,-87.63,41.8,15
747,ACCIDENT,MINOR,-87.63,41.81,29
748,ACCIDENT,MINOR,-87.63,41.82,22
749,ACCIDENT,MINOR,-87.63,41.83,29
750,ACCIDENT,MINOR,-87.63,41.84,26
751,ACCIDENT,MINOR,-87.63,41.85,23
752,ACCIDENT,MINOR,-87.63,41.86,1
753,ACCIDENT,MINOR,-87.63,41.87,2
754,ACCIDENT,MINOR,-87.63,41.88,6
755,ACCIDENT,MINOR,-87.63,41.89,4
756,ACCIDENT,MINOR,-87.63,41.9,8
757,ACCIDENT,MINOR,-87.63,41.91,23
758,ACCIDENT,MINOR,-87.63,41.92,15
759,ACCIDENT,MINOR,-87.63,41.93,13
760,ACCIDENT,MINOR,-87.63,41.94,3
761,ACCIDENT,MINOR,-87.62,41.66,1
762,ACCIDENT,MINOR,-87.62,41.71,5
763,ACCIDENT,MINOR,-87.62,41.72,10
764,ACCIDENT,MINOR,-87.62,41.73,20
765,ACCIDENT,MINOR,-87.62,41.74,5
766,ACCIDENT,MINOR,-87.62,41.75,5
767,ACCIDENT,MINOR,-87.62,41.77,6
768,ACCIDENT,MINOR,-87.62,41.78,1
769,ACCIDENT,MINOR,-87.62,41.8,2
770,ACCIDENT,MINOR,-87.62,41.82,1
771,ACCIDENT,MINOR,-87.62,41.85,14
772,ACCIDENT,MINOR,-87.62,41.86,14
773,ACCIDENT,MINOR,-87.62,41.87,23
774,ACCIDENT,MINOR,-87.62,41.88,25
775,ACCIDENT,MINOR,-87.62,41.89,11
776,ACCIDENT,MINOR,-87.62,41.9,58
777,ACCIDENT,MINOR,-87.62,41.91,1
778,ACCIDENT,MINOR,-87.61,41.71,12
779,ACCIDENT,MINOR,-87.61,41.77,2
780,ACCIDENT,MINOR,-87.61,41.79,2
781,ACCIDENT,MINOR,-87.61,41.8,2
782,ACCIDENT,MINOR,-87.61,41.81,1
783,ACCIDENT,MINOR,-87.61,41.83,5
784,ACCIDENT,MINOR,-87.61,41.84,3
785,ACCIDENT,MINOR,-87.61,41.85,11
786,ACCIDENT,MINOR,-87.61,41.88,1
787,ACCIDENT,MINOR,-87.61,41.89,17
788,ACCIDENT,MINOR,-87.6,41.67,5
789,ACCIDENT,MINOR,-87.6,41.68,6
790,ACCIDENT,MINOR,-87.6,41.69,10
791,ACCIDENT,MINOR,-87.6,41.7,1
792,ACCIDENT,MINOR,-87.6,41.71,9
793,ACCIDENT,MINOR,-87.6,41.76,1
794,ACCIDENT,MINOR,-87.6,41.79,1
795,ACCIDENT,MINOR,-87.6,41.8,1
796,ACCIDENT,MINOR,-87.6,41.82,4
797,ACCIDENT,MINOR,-87.6,41.83,1
798,ACCIDENT,MINOR,-87.59,41.66,13
799,ACCIDENT,MINOR,-87.59,41.67,8
800,ACCIDENT,MINOR,-87.59,41.7,6
801,ACCIDENT,MINOR,-87.59,41.71,8
802,ACCIDENT,MINOR,-87.59,41.72,4
803,ACCIDENT,MINOR,-87.59,41.73,2
804,ACCIDENT,MINOR,-87.59,41.74,3
805,ACCIDENT,MINOR,-87.59,41.75,6
806,ACCIDENT,MINOR,-87.59,41.76,1
807,ACCIDENT,MINOR,-87.59,41.77,1
808,ACCIDENT,MINOR,-87.59,41.78,1
809,ACCIDENT,MINOR,-87.59,41.79,1
810,ACCIDENT,MINOR,-87.59,41.81,2
811,ACCIDENT,MINOR,-87.58,41.65,7
812,ACCIDENT,MINOR,-87.58,41.66,5
813,ACCIDENT,MINOR,-87.58,41.71,1
814,ACCIDENT,MINOR,-87.58,41.72,4
815,ACCIDENT,MINOR,-87.58,41.74,2
816,ACCIDENT,MINOR,-87.58,41.76,2
817,ACCIDENT,MINOR,-87.58,41.77,1
818,ACCIDENT,MINOR,-87.58,41.79,8
819,ACCIDENT,MINOR,-87.58,41.8,8
820,ACCIDENT,MINOR,-87.58,41.81,3
821,ACCIDENT,MINOR,-87.57,41.66,3
822,ACCIDENT,MINOR,-87.57,41.72,1
823,ACCIDENT,MINOR,-87.57,41.74,1
824,ACCIDENT,MINOR,-87.57,41.77,3
825,ACCIDENT,MINOR,-87.57,41.78,5
826,ACCIDENT,MINOR,-87.56,41.66,5
827,ACCIDENT,Unclassified,-87.93,42.0,1
828,ACCIDENT,Unclassified,-87.91,41.96,1
829,ACCIDENT,Unclassified,-87.91,41.98,1
830,ACCIDENT,Unclassified,-87.9,41.94,1
831,ACCIDENT,Unclassified,-87.9,41.95,5
832,ACCIDENT,Unclassified,-87.9,41.98,34
833,ACCIDENT,Unclassified,-87.89,41.96,5
834,ACCIDENT,Unclassified,-87.89,41.97,2
835,ACCIDENT,Unclassified,-87.89,41.98,36
836,ACCIDENT,Unclassified,-87.89,41.99,2
837,ACCIDENT,Unclassified,-87.89,42.0,2
838,ACCIDENT,Unclassified,-87.88,41.96,11
839,ACCIDENT,Unclassified,-87.88,41.98,29
840,ACCIDENT,Unclassified,-87.88,41.99,15
841,ACCIDENT,Unclassified,-87.87,42.01,1
842,ACCIDENT,Unclassified,-87.86,41.97,1
843,ACCIDENT,Unclassified,-87.85,41.95,1
844,ACCIDENT,Unclassified,-87.85,41.96,2
845,ACCIDENT,Unclassified,-87.85,41.97,10
846,ACCIDENT,Unclassified,-87.85,41.98,12
847,ACCIDENT,Unclassified,-87.84,41.94,27
848,ACCIDENT,Unclassified,-87.84,41.95,29
849,ACCIDENT,Unclassified,-87.84,41.96,8
850,ACCIDENT,Unclassified,-87.84,41.97,1
851,ACCIDENT,Unclassified,-87.84,41.98,65
852,ACCIDENT,Unclassified,-87.84,41.99,4
853,ACCIDENT,Unclassified,-87.83,41.94,10
854,ACCIDENT,Unclassified,-87.83,41.95,7
855,ACCIDENT,Unclassified,-87.83,41.97,1
856,ACCIDENT,Unclassified,-87.83,41.98,41
857,ACCIDENT,Unclassified,-87.83,41.99,1
858,ACCIDENT,Unclassified,-87.82,41.94,3
859,ACCIDENT,Unclassified,-87.82,41.95,5
860,ACCIDENT,Unclassified,-87.82,41.98,89
861,ACCIDENT,Unclassified,-87.82,41.99,4
862,ACCIDENT,Unclassified,-87.82,42.0,11
863,ACCIDENT,Unclassified,-87.82,42.01,3
864,ACCIDENT,Unclassified,-87.82,42.02,1
865,ACCIDENT,Unclassified,-87.81,41.92,13
866,ACCIDENT,Unclassified,-87.81,41.93,9
867,ACCIDENT,Unclassified,-87.81,41.94,22
868,ACCIDENT,Unclassified,-87.81,41.95,23
869,ACCIDENT,Unclassified,-87.81,41.97,4
870,ACCIDENT,Unclassified,-87.81,41.98,106
871,ACCIDENT,Unclassified,-87.81,41.99,11
872,ACCIDENT,Unclassified,-87.81,42.0,8
873,ACCIDENT,Unclassified,-87.81,42.01,1
874,ACCIDENT,Unclassified,-87.81,42.02,4
875,ACCIDENT,Unclassified,-87.8,41.76,2
876,ACCIDENT,Unclassified,-87.8,41.77,2
877,ACCIDENT,Unclassified,-87.8,41.78,11
878,ACCIDENT,Unclassified,-87.8,41.79,36
879,ACCIDENT,Unclassified,-87.8,41.8,3
880,ACCIDENT,Unclassified,-87.8,41.91,1
881,ACCIDENT,Unclassified,-87.8,41.92,6
882,ACCIDENT,Unclassified,-87.8,41.93,11
883,ACCIDENT,Unclassified,-87.8,41.94,10
884,ACCIDENT,Unclassified,-87.8,41.95,9
885,ACCIDENT,Unclassified,-87.8,41.96,3
886,ACCIDENT,Unclassified,-87.8,41.97,1
887,ACCIDENT,Unclassified,-87.8,41.98,148
888,ACCIDENT,Unclassified,-87.8,41.99,3
889,ACCIDENT,Unclassified,-87.8,42.0,8
890,ACCIDENT,Unclassified,-87.79,41.78,3
891,ACCIDENT,Unclassified,-87.79,41.79,12
892,ACCIDENT,Unclassified,-87.79,41.8,2
893,ACCIDENT,Unclassified,-87.79,41.91,14
894,ACCIDENT,Unclassified,-87.79,41.92,11
895,ACCIDENT,Unclassified,-87.79,41.93,18
896,ACCIDENT,Unclassified,-87.79,41.94,10
897,ACCIDENT,Unclassified,-87.79,41.95,21
898,ACCIDENT,Unclassified,-87.79,41.96,7
899,ACCIDENT,Unclassified,-87.79,41.97,7
900,ACCIDENT,Unclassified,-87.79,41.98,202
901,ACCIDENT,Unclassified,-87.79,41.99,21
902,ACCIDENT,Unclassified,-87.79,42.0,35
903,ACCIDENT,Unclassified,-87.79,42.01,4
904,ACCIDENT,Unclassified,-87.78,41.78,4
905,ACCIDENT,Unclassified,-87.78,41.79,8
906,ACCIDENT,Unclassified,-87.78,41.87,42
907,ACCIDENT,Unclassified,-87.78,41.91,8
908,ACCIDENT,Unclassified,-87.78,41.92,10
909,ACCIDENT,Unclassified,-87.78,41.93,2
910,ACCIDENT,Unclassified,-87.78,41.94,13
911,ACCIDENT,Unclassified,-87.78,41.95,12
912,ACCIDENT,Unclassified,-87.78,41.96,9
913,ACCIDENT,Unclassified,-87.78,41.97,13
914,ACCIDENT,Unclassified,-87.78,41.98,192
915,ACCIDENT,Unclassified,-87.78,41.99,12
916,ACCIDENT,Unclassified,-87.78,42.0,23
917,ACCIDENT,Unclassified,-87.78,42.01,1
918,ACCIDENT,Unclassified,-87.77,41.78,2
919,ACCIDENT,Unclassified,-87.77,41.79,5
920,ACCIDENT,Unclassified,-87.77,41.8,1
921,ACCIDENT,Unclassified,-87.77,41.87,128
922,ACCIDENT,Unclassified,-87.77,41.88,8
923,ACCIDENT,Unclassified,-87.77,41.89,16
924,ACCIDENT,Unclassified,-87.77,41.9,7
925,ACCIDENT,Unclassified,-87.77,41.91,23
926,ACCIDENT,Unclassified,-87.77,41.92,10
927,ACCIDENT,Unclassified,-87.77,41.93,9
928,ACCIDENT,Unclassified,-87.77,41.94,9
929,ACCIDENT,Unclassified,-87.77,41.95,17
930,ACCIDENT,Unclassified,-87.77,41.96,9
931,ACCIDENT,Unclassified,-87.77,41.97,120
932,ACCIDENT,Unclassified,-87.77,41.98,109
933,ACCIDENT,Unclassified,-87.77,41.99,20
934,ACCIDENT,Unclassified,-87.77,42.0,33
935,ACCIDENT,Unclassified,-87.77,42.01,2
936,ACCIDENT,Unclassified,-87.76,41.78,8
937,ACCIDENT,Unclassified,-87.76,41.79,11
938,ACCIDENT,Unclassified,-87.76,41.8,18
939,ACCIDENT,Unclassified,-87.76,41.81,11
940,ACCIDENT,Unclassified,-87.76,41.87,174
941,ACCIDENT,Unclassified,-87.76,41.88,17
942,ACCIDENT,Unclassified,-87.76,41.89,12
943,ACCIDENT,Unclassified,-87.76,41.9,14
944,ACCIDENT,Unclassified,-87.76,41.91,13
945,ACCIDENT,Unclassified,-87.76,41.92,12
946,ACCIDENT,Unclassified,-87.76,41.93,12
947,ACCIDENT,Unclassified,-87.76,41.94,15
948,ACCIDENT,Unclassified,-87.76,41.95,15
949,ACCIDENT,Unclassified,-87.76,41.96,12
950,ACCIDENT,Unclassified,-87.76,41.97,188
951,ACCIDENT,Unclassified,-87.76,41.98,13
952,ACCIDENT,Unclassified,-87.76,41.99,9
953,ACCIDENT,Unclassified,-87.76,42.0,31
954,ACCIDENT,Unclassified,-87.75,41.78,7
955,ACCIDENT,Unclassified,-87.75,41.79,7
956,ACCIDENT,Unclassified,-87.75,41.8,11
957,ACCIDENT,Unclassified,-87.75,41.81,22
958,ACCIDENT,Unclassified,-87.75,41.82,33
959,ACCIDENT,Unclassified,-87.75,41.87,152
960,ACCIDENT,Unclassified,-87.75,41.88,33
961,ACCIDENT,Unclassified,-87.75,41.89,17
962,ACCIDENT,Unclassified,-87.75,41.9,32
963,ACCIDENT,Unclassified,-87.75,41.91,21
964,ACCIDENT,Unclassified,-87.75,41.92,31
965,ACCIDENT,Unclassified,-87.75,41.93,22
966,ACCIDENT,Unclassified,-87.75,41.94,24
967,ACCIDENT,Unclassified,-87.75,41.95,51
968,ACCIDENT,Unclassified,-87.75,41.96,123
969,ACCIDENT,Unclassified,-87.75,41.97,279
970,ACCIDENT,Unclassified,-87.75,41.98,181
971,ACCIDENT,Unclassified,-87.75,41.99,100
972,ACCIDENT,Unclassified,-87.75,42.0,7
973,ACCIDENT,Unclassified,-87.74,41.74,17
974,ACCIDENT,Unclassified,-87.74,41.75,25
975,ACCIDENT,Unclassified,-87.74,41.76,1
976,ACCIDENT,Unclassified,-87.74,41.77,6
977,ACCIDENT,Unclassified,-87.74,41.78,41
978,ACCIDENT,Unclassified,-87.74,41.79,52
979,ACCIDENT,Unclassified,-87.74,41.8,44
980,ACCIDENT,Unclassified,-87.74,41.81,59
981,ACCIDENT,Unclassified,-87.74,41.82,191
982,ACCIDENT,Unclassified,-87.74,41.84,11
983,ACCIDENT,Unclassified,-87.74,41.85,5
984,ACCIDENT,Unclassified,-87.74,41.87,144
985,ACCIDENT,Unclassified,-87.74,41.88,9
986,ACCIDENT,Unclassified,-87.74,41.89,10
987,ACCIDENT,Unclassified,-87.74,41.9,10
988,ACCIDENT,Unclassified,-87.74,41.91,18
989,ACCIDENT,Unclassified,-87.74,41.92,13
990,ACCIDENT,Unclassified,-87.74,41.93,12
991,ACCIDENT,Unclassified,-87.74,41.94,10
992,ACCIDENT,Unclassified,-87.74,41.95,28
993,ACCIDENT,Unclassified,-87.74,41.96,209
994,ACCIDENT,Unclassified,-87.74,41.97,16
995,ACCIDENT,Unclassified,-87.74,41.98,10
996,ACCIDENT,Unclassified,-87.74,41.99,12
997,ACCIDENT,Unclassified,-87.74,42.0,5
998,ACCIDENT,Unclassified,-87.73,41.74,1
999,ACCIDENT,Unclassified,-87.73,41.75,14
1000,ACCIDENT,Unclassified,-87.73,41.76,1
1001,ACCIDENT,Unclassified,-87.73,41.77,12
1002,ACCIDENT,Unclassified,-87.73,41.78,8
1003,ACCIDENT,Unclassified,-87.73,41.79,9
1004,ACCIDENT,Unclassified,-87.73,41.8,10
1005,ACCIDENT,Unclassified,-87.73,41.81,5
1006,ACCIDENT,Unclassified,-87.73,41.82,106
1007,ACCIDENT,Unclassified,-87.73,41.84,3
1008,ACCIDENT,Unclassified,-87.73,41.85,23
1009,ACCIDENT,Unclassified,-87.73,41.86,7
1010,ACCIDENT,Unclassified,-87.73,41.87,187
1011,ACCIDENT,Unclassified,-87.73,41.88,19
1012,ACCIDENT,Unclassified,-87.73,41.89,8
1013,ACCIDENT,Unclassified,-87.73,41.9,14
1014,ACCIDENT,Unclassified,-87.73,41.91,26
1015,ACCIDENT,Unclassified,-87.73,41.92,28
1016,ACCIDENT,Unclassified,-87.73,41.93,17
1017,ACCIDENT,Unclassified,-87.73,41.94,24
1018,ACCIDENT,Unclassified,-87.73,41.95,171
1019,ACCIDENT,Unclassified,-87.73,41.96,65
1020,ACCIDENT,Unclassified,-87.73,41.97,13
1021,ACCIDENT,Unclassified,-87.73,41.98,19
1022,ACCIDENT,Unclassified,-87.73,41.99,24
1023,ACCIDENT,Unclassified,-87.73,42.0,13
1024,ACCIDENT,Unclassified,-87.72,41.68,2
1025,ACCIDENT,Unclassified,-87.72,41.69,4
1026,ACCIDENT,Unclassified,-87.72,41.7,1
1027,ACCIDENT,Unclassified,-87.72,41.71,1
1028,ACCIDENT,Unclassified,-87.72,41.74,17
1029,ACCIDENT,Unclassified,-87.72,41.75,16
1030,ACCIDENT,Unclassified,-87.72,41.76,4
1031,ACCIDENT,Unclassified,-87.72,41.77,10
1032,ACCIDENT,Unclassified,-87.72,41.78,26
1033,ACCIDENT,Unclassified,-87.72,41.79,13
1034,ACCIDENT,Unclassified,-87.72,41.8,39
1035,ACCIDENT,Unclassified,-87.72,41.81,42
1036,ACCIDENT,Unclassified,-87.72,41.82,108
1037,ACCIDENT,Unclassified,-87.72,41.83,52
1038,ACCIDENT,Unclassified,-87.72,41.84,7
1039,ACCIDENT,Unclassified,-87.72,41.85,20
1040,ACCIDENT,Unclassified,-87.72,41.86,5
1041,ACCIDENT,Unclassified,-87.72,41.87,167
1042,ACCIDENT,Unclassified,-87.72,41.88,23
1043,ACCIDENT,Unclassified,-87.72,41.89,8
1044,ACCIDENT,Unclassified,-87.72,41.9,28
1045,ACCIDENT,Unclassified,-87.72,41.91,11
1046,ACCIDENT,Unclassified,-87.72,41.92,11
1047,ACCIDENT,Unclassified,-87.72,41.93,11
